image_path,source_dataset,source_label,target_label,split
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/65.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/66.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/67.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/68.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/69.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/7.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/70.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/71.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/72.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/73.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/74.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/75.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/76.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/77.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/78.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/79.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/8.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/80.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/81.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/82.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/83.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/84.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/85.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/86.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/87.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/88.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/89.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/9.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/90.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/91.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/92.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/93.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/94.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/95.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/96.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/97.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/98.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/99.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_100.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_72.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_73.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_74.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_75.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_76.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_77.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_78.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_79.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_80.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_81.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_82.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_83.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_84.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_85.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_86.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_87.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/CDK_Depict_32_88.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
